Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
541,Robert Lavette,2TM,24,RB,5,0,1,6,6,0,6,,0.2,1.2,0,LaveRo20
542,Dave Little,PHI,26,TE,12,0,1,8,8,0,8,,0.1,0.7,0,LittDa20
543,Tim Manoa,CLE,23,RB,12,0,1,8,8,0,8,,0.1,0.7,1,ManoTi00
544,Ken Margerum,SFO,29,WR,2,0,1,7,7,0,7,,0.5,3.5,0,MargKe00
545,Marc May,MIN,29,TE,3,3,1,22,22,0,22,,0.3,7.3,1,MayxMa20
546,David McCluskey,CIN,24,RB,3,3,1,8,8,0,8,,0.3,2.7,2,McClDa22
547,Ron Middleton,ATL,22,TE,12,4,1,1,1,0,1,,0.1,0.1,0,MiddRo00
548,Bryan Millard,SEA,27,RG,12,12,1,-5,-5,0,-5,,0.1,-0.4,0,MillBr20
549,Leonard Moore,MIN,24,RB,1,1,1,8,8,0,8,,1,8,0,MoorLe20
550,Bobby Morse,PHI,22,RB,11,0,1,8,8,0,8,,0.1,0.7,1,MorsBo00
551,Mike Mularkey,MIN,26,TE,9,0,1,6,6,0,6,,0.1,0.7,0,MulaMi00
552,Darryl Oliver,ATL,23,RB,2,0,1,2,2,0,2,,0.5,1,0,OlivDa20
553,Kaulana Park,NYG,25,RB,2,2,1,6,6,0,6,,0.5,3,0,ParkKa20
554,Rick Parros,SEA,29,RB,1,1,1,7,7,0,7,,1,7,0,ParrRi00
555,Russell Payne,DEN,22,TE,1,0,1,8,8,0,8,,1,8,0,PaynRu20
556,Mario Perry,RAI,24,TE,3,2,1,3,3,1,3,,0.3,1,0,PerrMa20
557,Clay Pickering,NWE,26,WR,1,0,1,10,10,0,10,,1,10,0,PickCl20
558,Allen Pinkett,HOU,23,RB,8,0,1,7,7,0,7,,0.1,0.9,1,PinkAl00
559,Nathan Poole,DEN,31,RB,2,0,1,9,9,0,9,,0.5,4.5,0,PoolNa00
560,Corn Redick,GNB,23,WR,1,0,1,18,18,0,18,,1,18,0,RediCo20
561,Harold Ricks,TAM,25,RB,3,1,1,12,12,0,12,,0.3,4,3,RickHa20
562,Chuck Sanders,PIT,23,RB,5,0,1,11,11,0,11,,0.2,2.2,0,SandCh21
563,Ed Schenk,MIN,27,TE,3,0,1,10,10,0,10,,0.3,3.3,0,ScheEd20
564,Chuck Scott,DAL,24,WR,2,0,1,11,11,0,11,,0.5,5.5,0,ScotCh22
565,Johnny Shepherd,BUF,30,RB,2,1,1,2,2,0,2,,0.5,1,0,ShepJo20
566,Reggie Singletary,PHI,23,G,12,0,1,-11,-11,0,-11,,0.1,-0.9,0,SingRe20
567,Timmy Smith,WAS,23,RB,7,0,1,-2,-2,0,-2,,0.1,-0.3,0,SmitTi00
568,Anthony Steels,SDG,28,RB,2,0,1,4,4,0,4,,0.5,2,0,SteeAn20
569,Ralph Stockemer,KAN,25,RB,2,0,1,4,4,0,4,,0.5,2,0,StocRa20
570,Dwight Stone,PIT,23,RB,14,0,1,22,22,0,22,,0.1,1.6,0,StonDw00
571,Harry Sydney,SFO,28,RB,14,0,1,3,3,0,3,,0.1,0.2,2,SydnHa00
572,Curtland Thomas,NOR,25,WR,2,0,1,14,14,0,14,,0.5,7,0,ThomCu20
573,Keith Tinsley,CLE,22,WR,3,1,1,17,17,0,17,,0.3,5.7,0,TinsKe20
574,Ben Utt,IND,28,LG,12,12,1,-4,-4,0,-4,,0.1,-0.3,0,UttxBe20
575,Lionel Vital,WAS,24,RB,3,3,1,13,13,0,13,,0.3,4.3,3,VitaLi20
576,Herkie Walls,TAM,26,WR,2,2,1,13,13,0,13,,0.5,6.5,1,WallHe00
577,Louis Watson,CLE,24,WR,2,0,1,9,9,0,9,,0.5,4.5,0,WatsLo20
578,Remi Watson,CLE,23,WR,1,0,1,13,13,0,13,,1,13,0,WatsRe20
579,Lee Weigel,GNB,24,RB,2,0,1,17,17,0,17,,0.5,8.5,0,WeigLe20
580,Leonard Williams,BUF,27,RB,2,0,1,5,5,0,5,,0.5,2.5,0,WillLe21
581,Mark Witte,DET,28,TE,3,3,1,19,19,0,19,,0.3,6.3,0,WittMa20
582,Al Wolden,CHI,22,RB,3,0,1,26,26,0,26,,0.3,8.7,0,WoldAl20
583,Chris Woods,RAI,25,WR,9,1,1,14,14,0,14,,0.1,1.6,2,WoodCh20
584,Eric Yarber,WAS,24,WR,12,0,1,5,5,0,5,,0.1,0.4,1,YarbEr20
